Nombre,Jornada,Puntos,Minutos,amarillas,rojas,goles,asist,asistSinGol,paradas,centros,despejes,penFallados,encajados,tiros,regates,recuperaciones,perdidas,ptsMarca,Valor
Diego Carlos,564,Sevilla FC,30,8,90,0,0,0,0,0,0,0,8,0,1,0,0,6,5,3,17.194563518470154
Diego Carlos,564,Sevilla FC,31,10,79,0,0,1,0,0,0,0,2,0,1,1,0,11,8,1,17.38401743269573
Diego Carlos,564,Sevilla FC,32,3,90,2,0,0,0,0,0,0,7,0,3,0,0,7,4,1,17.546112017467152
Diego Carlos,564,Sevilla FC,33,-1,90,0,0,0,0,0,0,0,3,0,2,0,0,4,9,1,17.586315077772976
Diego Carlos,564,Sevilla FC,34,3,90,0,0,0,0,0,0,0,3,0,1,1,0,4,8,1,17.64190194682272
Diego Carlos,564,Sevilla FC,35,3,90,0,0,0,0,0,0,0,4,0,1,0,0,4,8,1,17.653041434382978
Diego Carlos,564,Sevilla FC,36,7,90,0,0,0,0,0,0,1,2,0,0,1,0,4,7,2,17.65189496504324
Diego Carlos,564,Sevilla FC,37,5,90,0,0,0,0,0,0,0,4,0,1,1,0,8,9,2,17.6728157171783
Diego Carlos,564,Sevilla FC,38,2,45,0,0,0,0,0,0,0,2,0,0,0,0,5,9,1,17.658436550768684
Koundé,566,Sevilla FC,1,6,90,0,0,0,0,0,0,0,1,0,0,0,1,3,5,1,17.21639909193789
Koundé,566,Sevilla FC,2,8,90,0,0,0,0,0,0,0,2,0,0,0,0,11,9,2,17.21455068108321
Koundé,566,Sevilla FC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17570592890423
Koundé,566,Sevilla FC,4,-2,64,0,1,0,0,0,0,0,1,0,1,0,0,8,16,0,17.2158313889014
Koundé,566,Sevilla FC,5,7,90,0,0,0,0,0,0,0,2,0,0,0,0,6,6,1,17.192638104736428
Koundé,566,Sevilla FC,6,6,90,0,0,0,0,0,0,0,1,0,1,0,3,9,9,3,17.219335517850574
Koundé,566,Sevilla FC,7,10,90,0,0,0,0,0,0,0,8,0,0,0,0,5,5,2,17.248368673655598
Koundé,566,Sevilla FC,8,4,90,0,0,0,0,1,0,1,0,0,1,0,1,6,13,1,17.326516209345215
Koundé,566,Sevilla FC,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.383197834395173
Koundé,566,Sevilla FC,10,1,90,0,0,0,0,0,0,0,2,0,3,1,0,5,8,1,17.285275925306635
Koundé,566,Sevilla FC,11,6,90,0,0,0,0,1,0,0,4,0,1,0,2,4,15,2,17.26191591764355
Koundé,566,Sevilla FC,12,10,90,0,0,0,0,0,0,0,6,0,0,0,1,7,7,2,17.275194748536606
Koundé,566,Sevilla FC,13,10,90,0,0,0,0,0,0,0,3,0,0,0,0,11,6,2,17.34671196423004
